,close,open,high,low,volume,adj_close
2020-02-07,93.45036090512134,89.43159266175914,94.09168477279718,89.28921363173713,4480510,93.45036090512134
2020-02-08,91.76777371053358,93.0285302280217,94.29052742835492,90.62301684240043,9413576,91.76777371053358
2020-02-09,94.07955667375323,91.81260914742631,94.22662802957159,91.0607089631733,6347715,94.07955667375323
2020-02-10,85.88237456304084,93.95472160564846,94.72894673209149,85.01949832504839,1678160,85.88237456304084
2020-02-11,90.08501746043072,86.63236219085411,90.20506582518719,86.40793101793253,5223402,90.08501746043072
2020-02-12,93.91907967227714,90.29168406607354,94.5140064822993,90.19581708811887,2577248,93.91907967227714
2020-02-13,84.66787856355408,93.82259292938456,94.38327836263383,83.66931399173694,4231503,84.66787856355408
2020-02-14,86.02817520702833,84.46277568415722,86.30283618123138,84.03556653199584,4260173,86.02817520702833
2020-02-15,87.197460428029,86.01976018891149,87.90573117227254,84.92349428371912,2556496,87.197460428029
2020-02-16,87.21803014321743,86.93512034579742,87.76067309799227,86.6202694405223,2396297,87.21803014321743
2020-02-17,85.33854216381424,87.04887950406909,89.08218373993166,85.2316325399488,2749881,85.33854216381424
2020-02-18,82.6114975439934,85.38224287380362,85.46502204576547,82.38726482812177,4900201,82.6114975439934
2020-02-19,86.84501615779666,82.69117868324805,87.2599966600943,82.60200932874496,2304905,86.84501615779666
2020-02-20,85.35050002999495,86.86370200883941,87.15167225597536,85.22580639320094,2632676,85.35050002999495
2020-02-21,93.95537667262232,84.99070789727884,94.26878267619871,84.69989419275355,4968240,93.95537667262232
2020-02-22,92.24882118475408,94.65370639843022,95.2938090348109,91.22899983777842,2592216,92.24882118475408
2020-02-23,92.46197269999996,92.36487166600541,92.54476389613981,91.61179601521816,5303483,92.46197269999996
2020-02-24,92.1049455567109,92.8194883753301,93.14777679554244,91.22980180346235,3247182,92.1049455567109
2020-02-25,94.85955897278701,91.937793671731,96.39606295379578,91.08941557207602,7997850,94.85955897278701
2020-02-26,91.9607775443636,94.26320472422346,94.67885160341362,91.58148675985667,1765167,91.9607775443636
2020-02-27,91.66174319600955,91.91800176566524,92.21767934762306,90.90512888385243,3120537,91.66174319600955
2020-02-28,95.04318123059767,91.28531339973743,95.52422903455852,91.27424718426563,3237213,95.04318123059767
2020-02-29,103.45162659215478,94.88333287087838,104.35991780736579,94.57000515778215,1650525,103.45162659215478
2020-03-01,102.38428100124547,103.20279165652356,104.18124340059016,101.03736227680598,3959273,102.38428100124547
2020-03-02,103.70691329580805,103.30683911700237,103.99455797236877,102.03846064486065,1714620,103.70691329580805
2020-03-03,110.69234748756551,103.82246580112063,111.12270225801342,102.96981001418845,3937706,110.69234748756551
2020-03-04,114.76147813656746,110.26346724465523,116.90998751574368,109.00676071573069,4392509,114.76147813656746
2020-03-05,107.52761499258936,114.67423144335014,115.35147683560143,107.1226299890118,4185272,107.52761499258936
2020-03-06,111.60194951680839,107.08547965778787,112.75473900204166,105.05528747555988,3061599,111.60194951680839
2020-03-07,115.32311812119484,112.40236862408727,116.33805049287837,111.97279341332946,2224568,115.32311812119484
2020-03-08,109.74591227362217,115.42954151014104,115.67405887447698,108.5641250731186,2431696,109.74591227362217
2020-03-09,114.91556577517046,109.95199602563552,115.2717545104806,109.15402695302778,3830761,114.91556577517046
2020-03-10,110.74088547452794,114.30852019635752,114.68256206721853,109.87619368897349,7559125,110.74088547452794
2020-03-11,112.03877596723684,111.78438043845591,112.68809919013567,110.13510738447417,6566837,112.03877596723684
2020-03-12,111.31432046545385,111.75414619342872,111.7936200040453,110.10965383169128,1871003,111.31432046545385
2020-03-13,110.34042563859494,110.96717034758959,112.00141307177913,109.49670410701913,3945690,110.34042563859494
2020-03-14,112.31616556354119,109.39920895621393,115.6636255731031,109.02811610227945,4504248,112.31616556354119
2020-03-15,107.07105911021989,112.28930758315008,112.5535496871327,106.84961836762972,3613705,107.07105911021989
2020-03-16,110.23751899084726,108.05658856675578,110.88012834147507,105.95219779713337,1250616,110.23751899084726
2020-03-17,119.81600981220902,110.10623370095172,120.25574706493808,109.68869933694376,2879401,119.81600981220902
2020-03-18,114.1468865724962,119.81448711218783,121.24475481598176,113.56826678581925,2206575,114.1468865724962
2020-03-19,118.05981441887145,114.27657802475396,119.44098810476346,112.55527100692247,3188244,118.05981441887145
2020-03-20,115.96501514018638,117.54461209596725,119.4286962799263,114.36469697825498,1494703,115.96501514018638
2020-03-21,116.37792213655455,116.41154815078912,116.98704997586304,115.1807722086226,2433379,116.37792213655455
2020-03-22,113.1417356128842,115.98108011545982,117.49338126665707,112.59546677844669,5025604,113.1417356128842
2020-03-23,111.08856480733463,112.54136702057866,113.19762916157244,110.74763837027497,2490398,111.08856480733463
2020-03-24,117.22341410730266,111.01666163328265,118.74275107764373,110.25814080891942,4296164,117.22341410730266
2020-03-25,113.16840911858748,117.15632045810617,118.45596433974029,113.140306525237,3224854,113.16840911858748
2020-03-26,113.92252043509228,113.0758010635066,115.81794950693677,112.7007559668398,3346840,113.92252043509228
2020-03-27,104.90721863395763,114.0136308285388,114.05680910844384,104.78070554147038,857429,104.90721863395763
2020-03-28,102.29304605410613,105.79454438021203,107.12609417441256,100.09969994820531,827158,102.29304605410613
2020-03-29,105.28052637499951,103.05498641431076,105.61139818818035,102.96612144428495,7112452,105.28052637499951
2020-03-30,99.1895817961518,105.60671237244397,106.25111812533808,97.75899536107441,2286431,99.1895817961518
2020-03-31,99.66286802550549,98.12050543254612,101.5256233205598,97.94100466289221,2387808,99.66286802550549
2020-04-01,97.46710889821553,100.23620478025646,101.72973903382778,97.35043158945706,1293699,97.46710889821553
2020-04-02,96.0384418234372,96.90987373887565,96.99996921756897,95.92238307790348,2583789,96.0384418234372
2020-04-03,99.16658808660654,96.17511310064043,101.44449927411921,95.79452456704175,1289351,99.16658808660654
2020-04-04,102.04048114580785,98.91212778530111,102.81786886082621,97.31584275965032,2514219,102.04048114580785
2020-04-05,94.48832925820241,100.81044954045854,100.82889455279837,94.17492207133063,3969705,94.48832925820241
2020-04-06,99.62537466992373,94.01986539067818,99.86201094519637,93.81495152673995,1579034,99.62537466992373
2020-04-07,98.93387694593964,99.89670090864092,100.19801910732149,98.49147742774694,3000766,98.93387694593964
2020-04-08,89.52501217969787,98.62362200383905,100.86823037072661,88.14639251111616,1184352,89.52501217969787
2020-04-09,101.05116931346947,89.72812900067431,103.31502152860357,88.20270559485526,4287221,101.05116931346947
2020-04-10,90.58590609592828,101.7109865836357,102.23243541132423,89.66591772300143,3089324,90.58590609592828
2020-04-11,94.84568102693355,89.63464747695292,95.02495926249327,89.03582630736655,4282536,94.84568102693355
2020-04-12,97.32968246224657,95.50582242124408,97.68570069073012,94.35737814571446,874018,97.32968246224657
2020-04-13,97.0262328693141,97.83587452902637,98.89489066042353,96.97651363796228,1325672,97.0262328693141
2020-04-14,94.20141305832284,97.1351905108274,98.41440387719645,93.74225307740655,2228901,94.20141305832284
2020-04-15,94.04941005287765,94.20778697699915,95.90713276792593,92.8717047627163,6233260,94.04941005287765
2020-04-16,96.55428841918648,93.6960528008778,97.58231489515651,93.14205981280013,1525480,96.55428841918648
2020-04-17,96.33725683172266,97.62376151464957,98.13848634753128,96.19407642439153,7788269,96.33725683172266
2020-04-18,92.99774353037178,96.47937551969547,97.62272726763673,92.12621512741178,2765030,92.99774353037178
2020-04-19,90.94078329695051,93.51264806517285,94.17052656384212,90.74047667553435,4203111,90.94078329695051
2020-04-20,92.50188043775957,89.97867072083615,92.56640129693976,89.66254366608753,1831914,92.50188043775957
2020-04-21,92.89270025006195,92.28502365747339,93.65682630203072,91.98447205133256,3201639,92.89270025006195
2020-04-22,87.56488023356688,93.12724326633685,94.22711397355708,86.84209316884798,5263052,87.56488023356688
2020-04-23,93.83038645587067,87.60436156596924,94.72921763539415,87.36244156368537,1407889,93.83038645587067
2020-04-24,99.46120421141678,93.27468680942171,99.84742423320616,93.26612878167514,5967490,99.46120421141678
2020-04-25,96.06003190084516,99.04026673051915,99.7783354634418,95.4016662531761,7477652,96.06003190084516
2020-04-26,102.8132283629098,96.06350693368303,102.92929602015973,94.48537679027042,4667703,102.8132283629098
2020-04-27,97.17441652283847,102.94336132482735,102.9904397538162,96.71987867657965,5654255,97.17441652283847
2020-04-28,96.55105357414142,97.21929505116047,98.30851624712646,95.70090061864168,4023542,96.55105357414142
2020-04-29,98.47073034818142,95.20636208926454,100.508309461976,94.6955617774874,3741541,98.47073034818142
2020-04-30,92.65929939376181,98.93099507904395,100.50909557002716,92.46331723565491,4600974,92.65929939376181
2020-05-01,91.55729169172116,91.86148289558078,92.20092931145939,91.1784417790971,3286153,91.55729169172116
2020-05-02,93.6646781443317,92.29029219470428,93.84064223487054,91.19148580283243,3957615,93.6646781443317
2020-05-03,92.4740721608483,94.43992828691383,95.16171410386491,92.38706742724119,4358820,92.4740721608483
2020-05-04,83.9617977794659,91.88687420373948,92.70476887252545,83.16644016545256,7066550,83.9617977794659
2020-05-05,96.84605770403407,83.40598159772358,97.98928692137655,83.37042813591015,1793488,96.84605770403407
2020-05-06,88.74151200042839,96.44740046823856,96.67465001866452,88.43205700277112,4663981,88.74151200042839
2020-05-07,88.34466824634706,87.99055221323432,88.69207717139388,87.31425941310758,4754833,88.34466824634706
2020-05-08,91.10268213133344,88.34676464223327,91.40597719088875,87.77113522401926,5710877,91.10268213133344
2020-05-09,83.71500248762824,90.76554173779424,91.37179856693912,83.0798021733616,2565714,83.71500248762824
2020-05-10,84.9882073405647,83.17617063581478,85.55831458424025,82.65191123074693,2418135,84.9882073405647
2020-05-11,83.73522038080944,85.0107229620621,86.31063839635164,83.18354207084235,8636677,83.73522038080944
2020-05-12,83.10873365847424,83.21120548414576,83.55292749029807,81.1795757693231,2819953,83.10873365847424
2020-05-13,81.51733958048757,82.77300405724316,83.15362679977683,80.8960208822523,3870791,81.51733958048757
2020-05-14,84.80688812762335,81.33365113147792,85.7206891261109,80.86805474620816,1517841,84.80688812762335
2020-05-15,89.31504836719705,85.03745899617383,90.85057160824609,84.55421853877746,6246733,89.31504836719705
2020-05-16,87.43232381110022,89.59359340225161,90.06092817598375,86.78136224764735,2552518,87.43232381110022
2020-05-17,90.69443078147977,87.44837671330218,90.95339927790535,87.29728132390206,5246161,90.69443078147977
2020-05-18,93.2041245728069,90.12584732781063,93.51222449856475,89.85027980503212,4559424,93.2041245728069
2020-05-19,91.9359837176159,93.86913704347523,94.46093264795569,90.19514853770963,2893897,91.9359837176159
2020-05-20,82.63283878181106,92.08714729019775,93.25987108282705,80.98979474769578,5143570,82.63283878181106
2020-05-21,88.75032881789876,81.57915413684574,89.08350830811479,79.85465129528792,6358885,88.75032881789876
2020-05-22,85.1446090036185,89.29844789768079,90.71258775049671,83.38033111693214,5699139,85.1446090036185
2020-05-23,85.99172115022049,85.57385405339949,86.39274652523734,85.34741808299893,5481442,85.99172115022049
2020-05-24,86.83497164305503,86.47445984944716,88.81192869547608,85.9647579945395,6499722,86.83497164305503
2020-05-25,78.84523985539256,86.67836071266147,86.80177894447927,78.6441229685779,5985466,78.84523985539256
2020-05-26,86.40789826526171,78.06444224730555,86.63305817557111,78.01546010665831,1595785,86.40789826526171
2020-05-27,82.73783805298633,86.04318633212709,86.11014712615669,81.84736914040944,2043651,82.73783805298633
2020-05-28,83.86084934364408,82.66136862956961,84.9841449231156,81.72202959163008,6272958,83.86084934364408
2020-05-29,78.80674180332895,84.03909388548684,85.13758490412557,78.48102367813824,5503225,78.80674180332895
2020-05-30,78.56768344026504,78.64112879014496,80.00731314155364,77.49655808630956,7549769,78.56768344026504
2020-05-31,79.70912024138237,78.9862384356802,80.26663781570835,78.23794187056917,5785466,79.70912024138237
2020-06-01,78.34248143738,79.86937985007447,80.52379148157905,77.97602050142414,1073405,78.34248143738
2020-06-02,72.12566211080701,78.72475771799687,79.45839528443767,71.56037358399536,2577772,72.12566211080701
2020-06-03,74.41674861605522,71.86756563031399,75.11299670140573,71.10010635280018,2380978,74.41674861605522
2020-06-04,74.68640413889294,74.24014436247879,74.84807255591313,73.77561494521849,1439481,74.68640413889294
2020-06-05,77.55888285612798,74.96995814540578,78.23816572523468,73.43345157400921,5878275,77.55888285612798
2020-06-06,79.10310119256287,77.35115438925486,79.29377630779972,77.03777018048059,3256331,79.10310119256287
2020-06-07,75.1667351691121,79.210125257345,79.88618449463186,74.36803362032538,4269179,75.1667351691121
2020-06-08,77.87672659083017,75.19712072876271,78.80790367638022,74.9282040344393,3616036,77.87672659083017
2020-06-09,77.41393815543327,78.0253417149438,78.19224117427201,76.5405321936095,3311752,77.41393815543327
2020-06-10,82.79296449541634,77.38321537605854,83.7013803757859,75.89274290532062,3286608,82.79296449541634
2020-06-11,79.6974896144022,83.04097207681814,84.50958997937953,77.55968655487288,4258195,79.6974896144022
2020-06-12,71.76981467660737,79.7183310025493,80.12884502694142,71.54140512427573,5247311,71.76981467660737
2020-06-13,81.92900142764984,71.96559924644387,82.40111398992815,70.33917042180276,7438274,81.92900142764984
2020-06-14,77.71074955580873,82.12505208387348,82.41535800023402,76.48681857486874,6625709,77.71074955580873
2020-06-15,73.59275650596871,77.88183757252558,78.78171206430359,73.37972872841888,1921112,73.59275650596871
2020-06-16,76.70632550254811,74.02652474297211,77.88539483660938,72.88489063440554,2790966,76.70632550254811
2020-06-17,73.37827092585613,75.86829496103093,76.46668984805177,72.34830494838626,3068315,73.37827092585613
2020-06-18,74.79861170307827,73.3896129733479,76.57862712341588,72.41550425490188,2994195,74.79861170307827
2020-06-19,74.77367597491943,74.80070133427824,75.17518198584241,73.04737341278167,3778173,74.77367597491943
2020-06-20,73.10847849004342,75.06265788699596,75.27811659395091,72.05828329506676,2825614,73.10847849004342
2020-06-21,74.9523068824238,73.50779607812716,75.17052294612174,72.56016632853648,4325636,74.9523068824238
2020-06-22,76.08881242426895,75.08748220046124,76.3563168642188,74.86640323196633,1075883,76.08881242426895
2020-06-23,77.15697493321049,76.67153101709184,77.96402818446047,76.578686750695,2269032,77.15697493321049
2020-06-24,76.16706894665388,77.20415934308079,78.22611749755198,75.48306208186222,1389825,76.16706894665388
2020-06-25,75.7417014233069,76.64527183387968,77.90092996223716,75.51364494786341,3280161,75.7417014233069
2020-06-26,77.6423780909213,75.99183351537467,78.53471517659189,75.92734702884336,2387847,77.6423780909213
2020-06-27,76.03605515423978,77.78594561863315,78.61773869121106,75.462028160988,4886813,76.03605515423978
2020-06-28,74.20630087928481,75.75754657227989,76.53123661910818,73.9652532458044,6515827,74.20630087928481
2020-06-29,75.59987713837131,74.3095013634807,76.1410652920354,73.84625354465403,4941067,75.59987713837131
2020-06-30,77.78780293834889,75.77028027211128,78.70783633360409,75.12124472944215,3804981,77.78780293834889
2020-07-01,72.93177928900593,78.2523961734778,78.25829161906246,72.54221127897324,1595816,72.93177928900593
2020-07-02,74.02154503077159,73.15595017825696,74.41349875829374,72.70830390190665,1850790,74.02154503077159
2020-07-03,74.36891848416202,73.73719148336636,75.35521857586163,73.50730392384379,3494867,74.36891848416202
2020-07-04,76.935548163276,74.64979227473938,77.2161136861275,73.55929510197389,1753326,76.935548163276
2020-07-05,76.1029712296301,76.78305655880347,77.13648650587282,75.39618811820424,4996963,76.1029712296301
2020-07-06,75.551593265001,75.9822682270173,77.24255077262997,75.514731900634,2149931,75.551593265001
2020-07-07,74.21411721063168,76.33809108395512,76.91370645834171,73.37235683759472,7210896,74.21411721063168
2020-07-08,74.73040847800412,73.97544147057414,75.66790725769123,72.82209192481241,3729053,74.73040847800412
2020-07-09,77.16496158540166,74.73661989621769,78.12421566942331,74.47944373592556,1584297,77.16496158540166
2020-07-10,71.57770402371374,77.40593862443022,77.76467549066227,70.81342613164234,3601081,71.57770402371374
2020-07-11,70.73306681335534,71.84819258118698,71.97347856185587,70.72933301374316,4706981,70.73306681335534
2020-07-12,74.96080407894664,70.91441129919946,75.64411989576317,70.39636668010982,4403275,74.96080407894664
2020-07-13,71.23259061180698,75.54698603143332,76.53081649633636,70.66167413047071,3156101,71.23259061180698
2020-07-14,71.39339125302841,71.44317116207307,71.44827467027243,71.20980683369639,6210335,71.39339125302841
2020-07-15,66.89865979837326,71.51791927737914,72.57284100649473,66.77811485894412,3675173,66.89865979837326
2020-07-16,73.61273285740823,67.12341782309298,74.20258617608913,66.31206683009293,3627194,73.61273285740823
2020-07-17,70.18189521046077,72.80806324841565,73.49424443729677,69.82498851640688,5281140,70.18189521046077
2020-07-18,66.50284297445045,70.4986958849863,70.5695178769366,65.81510841336329,5464898,66.50284297445045
2020-07-19,66.3750192568098,66.23617657290339,67.14459286194882,65.71572657306386,4339633,66.3750192568098
2020-07-20,65.36901849211813,66.50211725099842,66.8002819035093,64.38952924763531,6133279,65.36901849211813
2020-07-21,63.57689787048265,65.6989528830213,65.93912582322663,62.526316116971444,5388698,63.57689787048265
2020-07-22,70.15922227356161,63.729807900425214,70.24629442351636,63.653615085437416,3849778,70.15922227356161
2020-07-23,66.11532875007335,69.94532819096393,70.39587505817497,65.77711859281476,3651053,66.11532875007335
2020-07-24,66.97997179665349,66.5148804965964,67.52369862468001,65.8882997097387,2876517,66.97997179665349
2020-07-25,66.77914318384877,67.2442077842131,67.60303812799106,65.91275241142363,3932266,66.77914318384877
2020-07-26,65.12952134162317,66.50721708262655,67.44716856235914,64.21964564715951,3153268,65.12952134162317
2020-07-27,68.97201123523631,64.8330178536991,69.23728021397461,64.3173563302768,4361946,68.97201123523631
2020-07-28,71.20352658323084,69.0430663499107,71.63724692972198,68.67691481082704,3728836,71.20352658323084
2020-07-29,67.29999523792526,71.23439789427741,71.67161426399238,66.99586041630383,5856625,67.29999523792526
2020-07-30,68.18397431159816,67.3938838548364,68.61845092572761,67.05398053617887,3364088,68.18397431159816
2020-07-31,71.12887166414774,68.12775089009287,71.63731595982748,67.22815601178998,4588021,71.12887166414774
2020-08-01,68.01346797452219,71.13172085590445,71.9781485897015,66.26838570283516,4466552,68.01346797452219
2020-08-02,71.34444999161039,68.03666009717332,72.20478910731936,67.83568664329219,5789973,71.34444999161039
2020-08-03,73.35482013008692,71.09461507087994,73.82791683070693,70.60083816199334,4811185,73.35482013008692
2020-08-04,74.5431167963301,72.97949854830583,75.3453892587284,72.83380425129621,3274204,74.5431167963301
2020-08-05,72.69801384508875,74.41533963474468,74.99118080135047,72.53096341937334,1498696,72.69801384508875
2020-08-06,67.6801787976117,72.02682685934802,73.41616902871048,66.8664898406898,5502370,67.6801787976117
2020-08-07,72.96700425407089,67.7291692445622,73.32234596234049,67.40375404066751,2902572,72.96700425407089
2020-08-08,68.89029046609609,73.58677770621931,74.01437283941387,67.50789435880475,2290377,68.89029046609609
2020-08-09,71.3492812574574,68.65040657517822,72.84792618784626,68.26586380812168,5315464,71.3492812574574
2020-08-10,70.39474025350461,71.64942624770624,71.89668601010138,70.26687810863969,1623523,70.39474025350461
2020-08-11,78.48194860914319,70.30620947425005,80.072260238684,69.83488987466343,4882179,78.48194860914319
2020-08-12,78.76448673672033,78.55069709166996,79.62386804223371,78.06562879469482,5920336,78.76448673672033
2020-08-13,73.02539245074503,78.40646778941097,78.78849469244709,72.41997457539755,1894454,73.02539245074503
2020-08-14,73.39309710058151,73.57562535226039,74.22900748280992,73.21932427852258,1917533,73.39309710058151
2020-08-15,75.44969312222086,74.02024896749009,76.2668948788559,72.53717774907749,2391045,75.44969312222086
2020-08-16,77.27905293463002,75.72245880238498,78.05031341176631,75.24952394220205,2242710,77.27905293463002
2020-08-17,72.29828157288534,77.68371426477125,78.15167525832929,72.15113945795912,4367016,72.29828157288534
2020-08-18,72.06715109575366,72.287845467775,72.41387165851665,71.13406294255655,3790912,72.06715109575366
2020-08-19,71.99083561284364,71.98705142209607,72.21448731346311,70.87961343576796,3836566,71.99083561284364
2020-08-20,73.13440850210205,72.13279867259486,73.74493669897707,71.89388322914822,2617605,73.13440850210205
2020-08-21,74.76709695511508,73.11352680294831,75.35724055843387,72.47797192777821,3760655,74.76709695511508
2020-08-22,74.86658272764512,74.65818982401188,75.53716459719877,73.48478363046287,2354175,74.86658272764512
2020-08-23,71.92641969044111,74.63482719375924,74.7521989453937,71.75815252792238,3590469,71.92641969044111
2020-08-24,80.5174830187378,71.60581514911998,81.02993938314972,70.97238930590933,4037824,80.5174830187378
2020-08-25,70.83797883462837,80.87878668729104,81.29726557663066,69.33129425716807,5785521,70.83797883462837
2020-08-26,76.7715817392029,70.7584340896112,77.5377372761881,70.62484603717036,2155943,76.7715817392029
2020-08-27,77.52860957599786,76.82598713353606,78.81580758470167,76.19648106816553,3930759,77.52860957599786
2020-08-28,77.84574704982997,78.02969999435628,78.77173106658407,77.46347873242652,3378847,77.84574704982997
2020-08-29,77.49729894915284,78.15576866676479,79.0125489396027,77.00736838188887,2177738,77.49729894915284
2020-08-30,74.9343605027167,77.68543867262726,78.30723149694523,74.60641562184689,4770860,74.9343605027167
2020-08-31,76.9396212722989,74.33310322635194,77.64847227860466,72.87796015818552,2574479,76.9396212722989
2020-09-01,73.35722359678705,77.62333207446257,77.89068163767956,73.29877755299005,5851677,73.35722359678705
2020-09-02,78.51241356001678,74.28439138728352,78.6003767758059,72.78545538650191,3328067,78.51241356001678
2020-09-03,77.82212435820686,78.40750065534822,78.50043551905532,77.61599121918503,5594745,77.82212435820686
2020-09-04,76.87922217372264,77.57516077185763,78.1287972541296,76.246550101122,5170637,76.87922217372264
2020-09-05,76.75407356493122,76.9041661457906,77.42236531510501,75.01196011427304,3963626,76.75407356493122
2020-09-06,78.89226328580439,77.10977891659671,79.80263386785839,76.09337192685226,3590525,78.89226328580439
2020-09-07,76.81827761509477,79.18565389489402,79.20457681781973,75.19862645116787,2732539,76.81827761509477
2020-09-08,80.61887127298868,76.4259082414065,81.05405622626498,76.21504606197612,2343764,80.61887127298868
2020-09-09,77.83442591096039,80.59214276575649,80.86348686324125,77.06156360642748,6533312,77.83442591096039
2020-09-10,78.495971888699,77.78704115373843,78.6454111103356,76.99800012995486,6247949,78.495971888699
2020-09-11,78.42576235443786,78.74165434018133,79.12231150358234,77.78375983973217,3219949,78.42576235443786
2020-09-12,81.77323085530952,79.41720905879932,81.81130190918587,78.41061499708347,1735852,81.77323085530952
2020-09-13,78.35416268523318,81.56793352244073,81.9138148693399,77.44732774804025,3647012,78.35416268523318
2020-09-14,81.48712414814894,79.0948395814511,82.9558010950975,78.14473037098132,3881210,81.48712414814894
2020-09-15,76.12829295414596,80.96940052040193,82.462491277953,76.07109674155973,4266462,76.12829295414596
2020-09-16,77.68293950850833,76.47020985642001,78.55895210756483,75.604303594904,3589967,77.68293950850833
2020-09-17,76.91011182029855,77.9656052178025,78.13723403036012,76.8623640051506,3552982,76.91011182029855
2020-09-18,74.55199485159179,77.18121990235817,77.52992342422209,74.28716198982794,2002136,74.55199485159179
2020-09-19,74.039439302207,74.36592171826523,74.41906668550001,73.77544110331525,6770990,74.039439302207
2020-09-20,75.47076879776576,73.67348817441464,77.11204417515765,72.88281691726186,4590036,75.47076879776576
2020-09-21,74.12963839675282,76.23434751458791,77.3669115404706,73.72808966582637,4030003,74.12963839675282
2020-09-22,75.90240591021457,74.14065713441269,76.18660307896688,73.68181943783198,3328964,75.90240591021457
2020-09-23,71.15160760070766,75.77178174938142,76.19355654702449,70.51692417227183,3626839,71.15160760070766
2020-09-24,71.91943090122119,70.47785595766571,72.37224018198582,69.20803706842963,1631158,71.91943090122119
2020-09-25,71.22608993759412,71.73878980910888,72.93249517453377,70.61504523133212,2126151,71.22608993759412
2020-09-26,75.33833295896896,71.17730084944961,76.02793714984281,70.934741545978,4297494,75.33833295896896
2020-09-27,68.00459509159819,75.15892853529292,75.73947058895666,67.70192374192362,4328370,68.00459509159819
2020-09-28,69.61348693762112,67.72323747069882,70.1856221327529,67.51486272516348,2439226,69.61348693762112
2020-09-29,66.83338584697168,69.62878540247202,69.76147326913302,66.59316413080448,2622694,66.83338584697168
2020-09-30,62.56305049034626,67.25710154613634,67.9083861425246,62.500399398106396,2091796,62.56305049034626
2020-10-01,66.01719278694327,61.870366762475776,66.63565023490919,61.12674957622086,2552421,66.01719278694327
