,close,open,high,low,volume,adj_close
2020-01-26,108.67819908995692,108.95452052921236,109.2966186132577,107.45547335839314,4304326,108.67819908995692
2020-01-27,113.5924886575634,107.7911349109014,114.2154476774475,106.395922527926,2223980,113.5924886575634
2020-01-28,110.0758832969505,114.34944110725986,114.78669395452229,109.84630876227993,3325629,110.0758832969505
2020-01-29,112.56630622108696,109.73621528943997,114.09660379483869,108.11094984249976,3454577,112.56630622108696
2020-01-30,118.57157469066675,112.53110060396394,119.22251804692272,112.52696851831507,4362406,118.57157469066675
2020-01-31,122.33257308547934,118.75624190597414,123.36168250392976,116.5368230372613,6317384,122.33257308547934
2020-02-01,121.33377493747388,124.07828087161568,125.36650178701295,121.06977301979173,3959850,121.33377493747388
2020-02-02,120.08582790063744,121.2143292188376,122.25919720283258,118.97426807340099,3159756,120.08582790063744
2020-02-03,120.34072281052607,119.81051170781647,120.75484895282322,118.93646111333882,7469564,120.34072281052607
2020-02-04,127.0705270521016,120.86183454321946,127.62659345055901,119.21523472376248,3623385,127.0705270521016
2020-02-05,125.66590367694697,126.6783731870557,129.1678995733488,125.38892361649762,5162789,125.66590367694697
2020-02-06,122.61930259369066,127.11478763280068,127.36484402610067,121.91909906010214,6202262,122.61930259369066
2020-02-07,119.74937275795632,122.72813968293163,123.62822965258502,119.1197345643303,3032196,119.74937275795632
2020-02-08,126.78182758978481,119.2696688285108,128.01870492840902,118.42962779535662,3685385,126.78182758978481
2020-02-09,117.16832004918463,125.55649944684187,125.92297454315948,116.48280520213204,2013559,117.16832004918463
2020-02-10,119.41479880861974,116.69987366032322,121.14523095286377,115.02215641625197,2421430,119.41479880861974
2020-02-11,124.7935050009697,118.53764570841517,125.39568214485729,118.39644421626846,5333399,124.7935050009697
2020-02-12,125.72294106961458,124.00408848958222,125.74707171192455,123.24337171550478,2034302,125.72294106961458
2020-02-13,128.61807904318596,125.3261416620592,129.1942520029737,124.89765771139402,2191898,128.61807904318596
2020-02-14,117.74176822402656,128.68111197446248,130.0764512606726,116.34805367409979,3820211,117.74176822402656
2020-02-15,125.39245845917506,118.18580017506213,127.38600394760508,116.99076581730003,3418632,125.39245845917506
2020-02-16,137.19189888161225,124.865667513969,137.96143612220052,124.69796853222968,5153726,137.19189888161225
2020-02-17,128.152297847138,137.03187842663505,137.24505404970634,128.1459411574603,1986118,128.152297847138
2020-02-18,133.5126698392869,127.55724374106507,135.26083096341443,127.36341285101174,1781194,133.5126698392869
2020-02-19,133.80697832497617,133.96188545994684,134.2539994403642,133.52690535005647,2669801,133.80697832497617
2020-02-20,124.46111658881338,132.47043752488347,134.0032980589804,121.98824189438382,3034417,124.46111658881338
2020-02-21,128.55946065708517,124.1070764757464,130.4359352470128,123.59160389527707,5549455,128.55946065708517
2020-02-22,132.3244769592225,128.39698087076025,132.50973611936746,127.72384843740352,2320539,132.3244769592225
2020-02-23,130.60412998223077,132.22704986868825,132.6419035569951,129.55815144311077,2298240,130.60412998223077
2020-02-24,131.8187267255901,131.09440822133965,133.42092190511974,130.84199800408007,4346012,131.8187267255901
2020-02-25,127.23186371304733,130.68073052684048,130.8271596635008,125.59742572254076,3035104,127.23186371304733
2020-02-26,128.2776366486732,126.69557177129364,128.64759075007058,126.39522729489015,4055662,128.2776366486732
2020-02-27,134.18684791063617,127.81454857982915,135.39880812520283,126.67363472539036,1938887,134.18684791063617
2020-02-28,133.87636221326537,133.75551527702342,135.48948810657336,133.53316039683048,2290127,133.87636221326537
2020-02-29,132.8216516612098,134.37810777123823,135.2707825858428,130.79975274590342,5123925,132.8216516612098
2020-03-01,144.4263001140855,132.34563001029113,146.4695753005348,131.6850584001496,4452349,144.4263001140855
2020-03-02,135.07555276228464,144.02950289941387,145.30361008806872,134.03071252376446,6906780,135.07555276228464
2020-03-03,133.21534306917079,135.86713946220516,137.50267054066944,131.89003011089153,5485040,133.21534306917079
2020-03-04,137.82241539816448,132.72841429583917,138.59125028259646,131.30810193688046,2957035,137.82241539816448
2020-03-05,126.16724924441088,137.39065877831018,137.6202843472903,125.88727474905896,2414565,126.16724924441088
2020-03-06,146.898364080264,126.29159770795845,147.29815002610343,125.69156187448868,1579348,146.898364080264
2020-03-07,134.01377215022188,147.09804384282705,149.50277291998128,133.81861993555643,3796615,134.01377215022188
2020-03-08,135.66136785582938,133.7467419600844,136.1086515113613,132.71638135681036,1668272,135.66136785582938
2020-03-09,135.52246424137292,134.945186311891,138.18792957327992,134.66475961310076,1434687,135.52246424137292
2020-03-10,136.73503088866988,135.8034061804627,139.20173126674263,135.4478241144238,4457783,136.73503088866988
2020-03-11,140.52979558347465,138.05448301912378,141.08512599882843,137.74457503866148,7017189,140.52979558347465
2020-03-12,135.88299894752106,140.67775030664663,141.03892388450967,135.1014385731393,2911053,135.88299894752106
2020-03-13,137.0521354570485,136.42045817467857,139.2455753665489,136.18809656951782,3223563,137.0521354570485
2020-03-14,133.7564615681839,137.30191768558305,137.57088912928228,131.54898742933878,7373737,133.7564615681839
2020-03-15,137.45955085215496,133.8409020677936,138.2379625700038,133.81893893434324,2614201,137.45955085215496
2020-03-16,138.0856496745576,137.15237416783643,139.36745812338776,135.93822363155704,1993441,138.0856496745576
2020-03-17,128.5699357401674,138.6190360568967,139.4113652592375,128.54755313747697,2107415,128.5699357401674
2020-03-18,140.08578669661281,128.34760328511905,140.13170901390586,128.25869890291713,6463628,140.08578669661281
2020-03-19,135.65735300306665,139.23135893495103,139.9346666003876,135.4834719241223,4342018,135.65735300306665
2020-03-20,143.914135912565,136.2060533010206,144.12934540932048,134.81179589803574,1920841,143.914135912565
2020-03-21,147.3265225675927,144.5308408898848,149.6742844295839,144.0541990634946,1537487,147.3265225675927
2020-03-22,143.66837040532616,148.89882377276092,150.33521031224237,141.48323083060944,2777687,143.66837040532616
2020-03-23,157.97467169212138,145.14234259322947,161.16249298789137,144.91841808642235,3462723,157.97467169212138
2020-03-24,141.992168763857,158.88945791328123,158.97428526887902,141.9131136516492,2626765,141.992168763857
2020-03-25,149.53698868224106,142.77625768597892,151.90739128253082,142.2833056603716,2267215,149.53698868224106
2020-03-26,144.64953861846843,150.0838776048318,151.88165211323596,144.56193630220744,2468419,144.64953861846843
2020-03-27,147.26818063904594,143.80086420304346,149.03401356394681,142.89948660893955,3301931,147.26818063904594
2020-03-28,143.7206116616059,147.33847142201466,149.452406013268,143.37163786588445,3040144,143.7206116616059
2020-03-29,142.34653085875797,143.3751238971874,143.58978106475908,139.36243258484592,1638306,142.34653085875797
2020-03-30,140.52494874769823,142.0828662968403,142.18806081533458,137.50615235807726,3687202,140.52494874769823
2020-03-31,140.26111978455225,141.3019473869245,142.3067546783234,138.43389991883404,6641137,140.26111978455225
2020-04-01,143.4173040757157,140.2482733920721,144.60971124753456,139.88893678737563,2830571,143.4173040757157
2020-04-02,139.40189386971034,143.4033344405421,143.4586479588984,138.05650398051907,5342627,139.40189386971034
2020-04-03,131.76488244381153,139.11962904674655,141.17957147856475,130.39677107745925,4771498,131.76488244381153
2020-04-04,142.72902586274495,131.17415627331965,143.04116988781252,129.78636830784043,3936177,142.72902586274495
2020-04-05,130.30007438275393,142.47586693023084,144.89296307184551,128.6966875638003,3873936,130.30007438275393
2020-04-06,135.99094700358845,130.4664934990786,136.603297662415,129.1987756890235,1236273,135.99094700358845
2020-04-07,139.77518345834488,136.46325384848123,140.59842285318024,134.35217622323054,2838545,139.77518345834488
2020-04-08,135.04221367992238,140.24819237508316,141.24444069158704,133.58389932366066,3524535,135.04221367992238
2020-04-09,133.39887774580444,135.04660557697198,138.17912877138684,133.1117723640141,5924535,133.39887774580444
2020-04-10,135.69789711756215,132.40865784777142,137.00542698273662,130.47039790609503,5243774,135.69789711756215
2020-04-11,139.91851796020813,134.7022829163309,141.12148256887653,132.41491744324966,5551555,139.91851796020813
2020-04-12,137.7864701149388,140.2546199061222,141.8199422186432,136.2656794922244,4612564,137.7864701149388
2020-04-13,139.14699915225887,137.00201515183372,140.51867888035395,136.4553957918733,4958757,139.14699915225887
2020-04-14,139.08878045495075,139.59972642721513,139.70558351729298,136.8433167267922,4546542,139.08878045495075
2020-04-15,142.43176489486436,139.0653963147876,144.2077177591073,137.56015794168465,5614089,142.43176489486436
2020-04-16,132.32803046376,142.6773137061409,143.61962821815055,131.93409422722965,2320206,132.32803046376
2020-04-17,131.429672595657,131.88851750099062,134.75708497997425,130.46112551176796,1715136,131.429672595657
2020-04-18,141.36417828561798,130.24406558714983,141.7071190238207,130.21496814955677,1160711,141.36417828561798
2020-04-19,127.04953704953351,140.8515167659518,140.95644621759877,126.79830124997285,4273264,127.04953704953351
2020-04-20,129.94885890995178,126.01147305330896,132.1331895331702,125.46241400620107,3306012,129.94885890995178
2020-04-21,126.81850097682567,130.35920912996463,132.92069710713983,126.14975090606127,1956498,126.81850097682567
2020-04-22,125.13379060045712,127.62830868753693,128.13961775436607,122.7413748181338,4066845,125.13379060045712
2020-04-23,130.79455503678008,124.16394340433536,131.85978732487033,122.44828011155238,2243384,130.79455503678008
2020-04-24,131.19872632349666,131.16009837903263,133.69718492465478,129.22839588866947,1771863,131.19872632349666
2020-04-25,126.63540442555224,132.09806752583611,133.23227847481434,126.08963166228573,1936053,126.63540442555224
2020-04-26,129.14528270669135,127.0225251504615,130.0923598794329,124.91718762160062,4258558,129.14528270669135
2020-04-27,124.23073037713225,128.53383181166214,130.2451094314643,123.86809932503228,5996419,124.23073037713225
2020-04-28,128.481270096472,124.27116095624386,128.95690429059238,123.31590736161495,2708202,128.481270096472
2020-04-29,120.70908966084495,128.0610810827553,128.54004685643974,120.31765438729572,3742377,120.70908966084495
2020-04-30,121.86056184086584,120.63747305496621,123.34996373887803,119.86950068583823,6264277,121.86056184086584
2020-05-01,123.51563934253821,122.14990971564303,125.15375133305513,121.00706495574507,2467197,123.51563934253821
2020-05-02,124.49826653517879,123.54968543506662,125.28303204964911,123.29909219135052,2708060,124.49826653517879
2020-05-03,126.64195625060245,124.71163443827052,128.79284759021644,124.02536344777488,3153188,126.64195625060245
2020-05-04,122.59769488606327,127.83485104618902,128.39325617437845,121.67742129783905,3943306,122.59769488606327
2020-05-05,122.8977009322025,123.15943789877886,123.60208041504497,120.54154911757098,2624321,122.8977009322025
2020-05-06,123.87921051085075,121.91259021220223,124.38345678107689,121.02029104678148,8933673,123.87921051085075
2020-05-07,121.31356453006998,124.22019320256567,124.93542700030508,121.175001580785,4660864,121.31356453006998
2020-05-08,127.64897794028094,122.06059042293138,127.67563999309296,120.77742825390905,2221997,127.64897794028094
2020-05-09,130.853701457561,127.36795122270422,131.64165630235428,125.7911659823683,2448430,130.853701457561
2020-05-10,136.71492250847908,131.53607530838298,137.50938498607408,129.86442658426859,3262548,136.71492250847908
2020-05-11,132.44371424146757,136.5367560521733,136.6602359928254,132.22120149725225,1032985,132.44371424146757
2020-05-12,136.92794836872642,132.3992463266664,138.12821123844395,132.08780989954715,4696264,136.92794836872642
2020-05-13,137.7988545160001,138.3351964682949,139.14206468000492,137.46057064651887,1244506,137.7988545160001
2020-05-14,140.96655458891635,137.8369808496918,142.85356202242696,136.6853508200775,2712708,140.96655458891635
2020-05-15,131.83107701202673,140.9896774378833,142.9185594524894,129.63978547947684,10912681,131.83107701202673
2020-05-16,139.4174485448519,131.7968414549956,141.91149907950046,131.23320543884907,1310427,139.4174485448519
2020-05-17,144.95416856487066,138.76299388147655,145.63489985727955,137.2871820902432,2290303,144.95416856487066
2020-05-18,145.79791655258148,144.85421363841843,148.09176198430248,144.20793533976004,1987157,145.79791655258148
2020-05-19,134.05556230684454,144.49824906727906,145.07278054839597,133.77569305494833,2607014,134.05556230684454
2020-05-20,146.05307848116217,134.76567000746493,148.6092145356624,133.56601697342342,6810992,146.05307848116217
2020-05-21,151.4619285968445,145.87179677062724,151.7620930469919,145.41405779146035,3152627,151.4619285968445
2020-05-22,161.15803368830964,151.69710251739988,162.53666751247204,150.73541313991407,2697058,161.15803368830964
2020-05-23,137.74580823885782,161.51592613873694,162.41408982574683,136.10815135016767,5357810,137.74580823885782
2020-05-24,136.34866140855675,138.74746708542017,139.70906459747113,135.4370599006555,6613098,136.34866140855675
2020-05-25,139.52594204624248,136.7543843667927,140.4878473155377,135.6809607755674,6312907,139.52594204624248
2020-05-26,137.6424802228557,137.99482195692553,138.24588773335574,136.32008913118372,3463449,137.6424802228557
2020-05-27,141.42444014580354,138.73354806142717,141.62180120479158,138.43727503112666,3095490,141.42444014580354
2020-05-28,144.2700080559912,142.64101619461857,146.22485275869377,142.6184913660581,2767718,144.2700080559912
2020-05-29,139.87050642213393,144.38220643231156,144.59352165113197,139.07915193820344,5100959,139.87050642213393
2020-05-30,139.97105277076537,140.26095370071735,143.38799699894332,138.6690849574109,1810175,139.97105277076537
2020-05-31,132.3510477392107,140.44996990753768,141.2654341546724,132.12853684476607,4241486,132.3510477392107
2020-06-01,132.92560647993716,133.0051093628725,134.35719783223874,131.64333594244718,6843542,132.92560647993716
2020-06-02,137.77018519055832,132.4353677273268,139.58316000357024,131.7460494162864,2908630,137.77018519055832
2020-06-03,143.85653765042372,139.0227547253443,144.11909044152713,138.0278784694062,2173311,143.85653765042372
2020-06-04,137.57933577752863,144.21419669167364,145.1277922587453,137.5213964973167,2786652,137.57933577752863
2020-06-05,136.9978248887791,137.97434745932992,139.63752101120807,136.4605783674124,7312509,136.9978248887791
2020-06-06,133.41535470667284,137.01689903037627,139.18900169023567,133.40887296968984,1677079,133.41535470667284
2020-06-07,127.54005729436857,133.07254694775335,134.59081835928686,127.16434403944771,5772919,127.54005729436857
2020-06-08,138.81802368035994,127.24259053816427,139.4765199452424,126.35972384158997,5215691,138.81802368035994
2020-06-09,141.7151207234993,138.6095930542453,142.0420658160723,137.70757187280796,2757567,141.7151207234993
2020-06-10,136.99545981786133,141.14311865223632,141.52028346289288,134.27035815869345,1446151,136.99545981786133
2020-06-11,154.76874411220012,136.5680118874613,155.53458626423887,133.41790293036303,1780034,154.76874411220012
2020-06-12,138.63310920994846,154.75352015120845,156.9435756385238,136.73790365531926,2496055,138.63310920994846
2020-06-13,146.57903760792388,138.71721562708368,146.82984014674176,137.27572952262292,4078720,146.57903760792388
2020-06-14,152.80464388034258,145.68221355956723,154.97666855677,145.43129627726347,1648698,152.80464388034258
2020-06-15,147.2399275881353,152.64077186071583,154.6802827288086,145.9197934899035,3876123,147.2399275881353
2020-06-16,149.4377802770202,147.20023733729084,149.52311770290112,145.25401869608507,1785350,149.4377802770202
2020-06-17,144.85977756354774,150.99583138724816,152.76412142449735,143.54401071835284,5096718,144.85977756354774
2020-06-18,153.5295707780673,143.06033599792107,154.55104223636437,141.82687724402277,1681045,153.5295707780673
2020-06-19,157.7837471866133,154.13163292157256,159.061031607279,152.53484456526292,3716599,157.7837471866133
2020-06-20,146.23405055234824,157.89477374263333,158.82732063091115,145.25868680390087,5226518,146.23405055234824
2020-06-21,154.10756241379343,146.4455690652853,156.3700472729417,143.63914586487655,2116272,154.10756241379343
2020-06-22,159.08927028916295,155.56501183918712,159.24230586066776,155.39138065116072,9164247,159.08927028916295
2020-06-23,164.532773301822,160.17182392033027,165.51923179594382,159.3582161067015,3202581,164.532773301822
2020-06-24,156.2082224939734,165.24216763377353,166.81392798467695,155.35037542483113,2762168,156.2082224939734
2020-06-25,158.84393911099772,155.41059574542868,161.31742851194593,154.77613398303018,2828592,158.84393911099772
2020-06-26,161.9471184303773,158.76149551849028,162.51265542095757,156.527982455302,2080070,161.9471184303773
2020-06-27,155.30349159438046,162.12564688730055,163.38820939900376,154.66003662438663,796834,155.30349159438046
2020-06-28,148.09047657882525,156.39636728815918,156.5495781477314,146.48085239476984,3790157,148.09047657882525
2020-06-29,151.14515377463835,148.0165153738929,153.19196626883297,146.71417542816624,3020299,151.14515377463835
2020-06-30,150.31080070024726,150.44477930049038,151.44103856702125,149.64790466447016,3014692,150.31080070024726
2020-07-01,153.3772052603948,151.82562583827945,153.56844161869284,151.4625127608838,2316922,153.3772052603948
2020-07-02,139.5916601894338,153.3138062056739,154.0952061775321,139.5818234408815,8285708,139.5916601894338
2020-07-03,153.65244934165284,139.72642760387373,153.99811653075645,139.05795405466208,2787319,153.65244934165284
2020-07-04,149.92092657016443,152.73180195173472,155.49284565577446,149.50318441628232,1932529,149.92092657016443
2020-07-05,155.9360622867213,150.46327026149118,156.4363460135759,149.3578314865551,1721700,155.9360622867213
2020-07-06,147.66692503270815,156.30697701691318,158.0769378894934,146.6252832125686,5386521,147.66692503270815
2020-07-07,162.98818875644693,147.04763294465786,165.66105862342448,146.94997356842526,3782745,162.98818875644693
2020-07-08,159.04818049037587,163.27223329677886,165.30892980690345,157.12732571873553,1291258,159.04818049037587
2020-07-09,160.89194746623664,158.12010426892195,160.9733775997278,157.02868451930905,2899185,160.89194746623664
2020-07-10,159.11906613410466,161.3455995217157,162.21887405695415,157.37780453583142,8104019,159.11906613410466
2020-07-11,156.92603711253076,159.0298534875126,159.53053141153492,154.31712671086737,4173056,156.92603711253076
2020-07-12,156.32912004370218,155.84683927119283,157.29424209048736,154.4547600424137,2413523,156.32912004370218
2020-07-13,161.81678031121135,155.95699424824815,162.58880269760468,154.7532646817505,3613990,161.81678031121135
2020-07-14,161.1410526470775,161.08263270646714,161.48661615673092,159.78561013495386,4912414,161.1410526470775
2020-07-15,163.0385210527184,160.65839174058965,164.97636274075248,159.23915559164985,3899594,163.0385210527184
2020-07-16,158.79989374465984,161.6595085904796,163.95426076088694,157.20626507932096,3780347,158.79989374465984
2020-07-17,167.98535880681612,158.78652924492744,171.3179082708124,157.01096347808982,3118064,167.98535880681612
2020-07-18,153.84934126181722,167.0801943709715,168.23185294057936,152.39858049813878,7585368,153.84934126181722
2020-07-19,165.13563656257463,153.48971463143343,165.4788616721278,153.36707107874219,2658399,165.13563656257463
2020-07-20,169.7576449374789,165.68343475233436,171.69418642177718,165.14840272003252,2433383,169.7576449374789
2020-07-21,171.53293686509966,169.75039030571676,172.4030463461947,169.09890159186787,3655100,171.53293686509966
2020-07-22,170.7364470796044,171.56597560177076,175.0893497656221,170.40609323092423,4424444,170.7364470796044
2020-07-23,165.76051638935425,170.7813630066568,172.23320818469463,165.03346370274744,5564395,165.76051638935425
2020-07-24,168.6448879850374,166.26228680669266,169.12602492033253,161.71110940560013,5884479,168.6448879850374
2020-07-25,161.55889991715068,168.2370771600853,168.63428215225068,161.37796651850877,2094468,161.55889991715068
2020-07-26,159.79361794682558,159.71468710377152,160.48620860755554,159.14251110114688,4649131,159.79361794682558
2020-07-27,156.5670650691024,159.20826742326398,162.30016728445932,155.40477530368864,3457812,156.5670650691024
2020-07-28,162.21801509733288,157.17094616031503,162.62163752426412,156.33062787848831,6045063,162.21801509733288
2020-07-29,164.90460229846192,161.59412993339768,165.67157359678566,159.78126412246763,1404018,164.90460229846192
2020-07-30,157.63187842432012,165.87819820231047,167.12751490797697,157.5556552501015,4417178,157.63187842432012
2020-07-31,162.88867792331806,156.93710981995136,165.56017344456492,155.32298285197567,1633902,162.88867792331806
2020-08-01,153.13016491112916,162.1378686174406,163.577511226451,152.1934560047533,1556153,153.13016491112916
2020-08-02,143.66747776106524,153.11675487633963,153.8025859776862,142.4703757212413,6619243,143.66747776106524
2020-08-03,153.08919022439696,143.68475452975807,154.16020015680192,142.69091841630464,1057634,153.08919022439696
2020-08-04,155.59220845396908,152.7558580750579,156.1366046832517,150.51566109117172,5416504,155.59220845396908
2020-08-05,150.1695461035696,156.69500822064106,157.87332712220228,149.76838508402898,6194808,150.1695461035696
2020-08-06,150.63699539579656,151.24223817580182,153.03432397717486,149.8013518644502,2241869,150.63699539579656
2020-08-07,145.5867341229897,150.8447468581354,151.7949748608815,145.19873685928775,2910829,145.5867341229897
2020-08-08,147.6455226732857,145.26720624813396,147.6965334765017,143.34779662930018,1708728,147.6455226732857
2020-08-09,152.28269023571463,148.24892836961726,153.27659745325457,145.48547394963543,4279234,152.28269023571463
2020-08-10,163.10451630619153,151.65382886987612,165.32098055786847,151.45817936317135,5051109,163.10451630619153
2020-08-11,156.5811140902129,164.0638334529063,165.77685242446353,156.18014323326057,3031342,156.5811140902129
2020-08-12,158.12015853422744,156.5132550940323,159.55760417958882,154.37542629294606,2122362,158.12015853422744
2020-08-13,159.24586667591754,158.4040879191289,160.34372737651964,157.7395878077605,1818310,159.24586667591754
2020-08-14,158.21446226188073,158.79797989118214,159.77875511616347,158.0673908969255,1837097,158.21446226188073
2020-08-15,157.4934613425138,157.7770732218467,158.35301091645394,157.21041206679206,922080,157.4934613425138
2020-08-16,148.6289330679159,157.11291622981256,157.43682497686024,148.33214837211693,2982616,148.6289330679159
2020-08-17,149.71716382267084,148.57823569798407,150.42694781366086,148.2930507393587,2415984,149.71716382267084
2020-08-18,157.40311813747243,149.4653822351749,158.07905561225,149.02688333829437,2356941,157.40311813747243
2020-08-19,151.4389686185753,156.8255934887913,160.16380811620064,149.55120428262722,3183560,151.4389686185753
2020-08-20,160.42571671518382,151.404227065981,161.2745743119898,150.8755195040665,3919873,160.42571671518382
2020-08-21,159.10585480589555,161.66925977520856,163.01438521561073,157.66726543648437,4671345,159.10585480589555
2020-08-22,152.48920880820236,159.78975466476797,160.17271606327205,151.03016515992877,1760897,152.48920880820236
2020-08-23,171.57504668564422,151.61679716802485,172.78416931536535,149.80015273950974,5168399,171.57504668564422
2020-08-24,156.65930342512684,171.39708749896934,171.98638380722952,155.24207879325743,4560447,156.65930342512684
2020-08-25,145.19975451114698,157.36796097752227,158.37723336062118,145.13916935417,1629256,145.19975451114698
2020-08-26,151.8012775378307,144.9921462601709,153.55102706377198,144.72263543899675,2122813,151.8012775378307
2020-08-27,150.3482246784114,151.68236269751696,153.0740283279779,150.11557743217773,3312101,150.3482246784114
2020-08-28,163.6839266443252,149.94005624582118,164.71277142931234,149.62039026689214,10297635,163.6839266443252
2020-08-29,161.01689982639127,162.982233285156,163.9195113721436,159.71875417824572,1896210,161.01689982639127
2020-08-30,155.87172589429613,161.62335549325667,163.99792908647433,154.32965383791205,2473077,155.87172589429613
2020-08-31,154.95123012491683,157.32451260535098,157.86278919345838,154.2839786969292,4991348,154.95123012491683
2020-09-01,156.85315571845229,154.7007765093013,159.5904311065567,153.8141463212356,3558482,156.85315571845229
2020-09-02,155.11800058709727,155.59219525759315,156.50771414259577,154.3222692354578,2060728,155.11800058709727
2020-09-03,155.68482406656375,155.88013739165322,155.94754549459972,154.16343650886856,2440899,155.68482406656375
2020-09-04,148.80222460394972,155.0097474844316,157.81325983551238,148.03825863305596,2754794,148.80222460394972
2020-09-05,154.87196076687997,148.14930011653493,155.91716432248973,148.02671159234686,5539043,154.87196076687997
2020-09-06,150.674209957247,154.6932611177952,156.49871315803614,150.07101923917494,1735957,150.674209957247
2020-09-07,151.76053790610146,150.68465659559695,152.02634218840672,148.84962492050923,1767785,151.76053790610146
2020-09-08,157.625614550067,151.63742778540907,160.1222256090101,146.72339463316243,4273811,157.625614550067
2020-09-09,158.700929792312,157.72602690796882,160.4217049038372,157.4578624232138,5102953,158.700929792312
2020-09-10,151.9713659614936,159.52061112755055,160.53021081425368,151.77003802119876,2683133,151.9713659614936
2020-09-11,145.12788471290713,151.98330641335272,152.5841533856302,143.78453287729107,2236143,145.12788471290713
2020-09-12,147.9167253561493,145.8411231277817,148.71424991304988,144.13021995989544,3685169,147.9167253561493
2020-09-13,145.13134595396926,147.66531267034622,149.81812352277458,144.56084071276135,1488481,145.13134595396926
2020-09-14,148.3513205917537,146.19157987293013,149.2570476771444,144.83957480967288,2471798,148.3513205917537
2020-09-15,146.27712603339293,147.99581143270098,149.74873885072208,144.0847975288507,4729785,146.27712603339293
2020-09-16,156.06744512496007,146.8378117121109,158.66299656940635,145.73795417369794,4595196,156.06744512496007
2020-09-17,156.06038207073738,156.14163248690633,158.52225102188166,155.76838568838193,6164092,156.06038207073738
2020-09-18,145.70746170707883,157.52278570502355,161.03050042406264,145.5086042625075,4680373,145.70746170707883
2020-09-19,144.010644039253,145.41856995044878,145.43471647165595,143.13279650643742,2695010,144.010644039253
2020-09-20,136.55618720983267,144.57319936869862,145.50980103104692,134.01826573775602,3785384,136.55618720983267
2020-09-21,147.00283234100888,134.77085899279666,148.12279584276789,133.61401633746445,4903682,147.00283234100888
2020-09-22,138.4079097460427,147.0539012761899,147.56842710561926,136.9879120443162,5633861,138.4079097460427
2020-09-23,143.4176929913803,139.73366797235315,144.18145445509188,138.60867657998398,1833198,143.4176929913803
2020-09-24,145.7136699763591,143.2770304487718,146.4840010839694,142.29010990376975,2193972,145.7136699763591
2020-09-25,142.9436707175897,145.5428135622816,147.43826686318266,140.75238118596127,2643576,142.9436707175897
2020-09-26,148.4951399454179,142.13787786043417,149.55527959871628,141.65590470383805,2214595,148.4951399454179
2020-09-27,146.25049872945027,147.3076040688342,149.12588811946523,145.79505437196826,2654500,146.25049872945027
2020-09-28,143.37732298503053,144.874500867567,145.0521387858434,142.8680341498465,4728565,143.37732298503053
2020-09-29,146.812993761233,142.73733540605303,148.73865702558845,142.36672543975425,2390459,146.812993761233
2020-09-30,143.30482831036542,147.25786771764922,150.62539375040802,142.9032906003764,1890372,143.30482831036542
2020-10-01,154.2942926378504,143.17485551051325,154.64448241207307,142.1045806885211,2514159,154.2942926378504
